company,modality,position,seniority,ab,agile,ai,algorithm,analytical skill,attention detail,automation,aws,azure,bachelor,big data,business intelligence,communication,computer science,creativity,curiosity,dashboard,data mining,decision making,deep learning,economics,engineering,etl,excel,kpi,leadership,looker,machine learning,master,mathematics,modeling,motivation,natural language,optimization,ph,power bi,prediction,presentation,proactive,problem solving,programming,python,qlik,quantitative,r,reporting,research,segmentation,sql,statistic,storytelling,tableau,team work,visualization
Adevinta,Unknown,data scientist,unknown,0.05759503132126371,0.0,0.0,0.020452700616973653,0.0,0.0,0.025520347972660527,0.0,0.0,0.0,0.0,0.0,0.014349639944773533,0.01981455490393476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013804198075427175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016647864811059645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011505973209141061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028223112307055122,0.0,0.0,0.0,0.0
Grupo DISA,Remote,data scientist,junior,0.0,0.0,0.0,0.02381286297061312,0.0,0.0,0.0,0.0,0.03164867959764074,0.0,0.06245979501717883,0.027517362316196853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01607208179229626,0.0,0.0,0.0,0.0,0.0,0.037342610512873846,0.0,0.019382932891026442,0.0,0.0,0.0,0.0,0.0,0.024828184904278745,0.0,0.0,0.0,0.0,0.0,0.013396282892120267,0.03302392227775043,0.0,0.0,0.0,0.0,0.0,0.013946910105154371,0.03285987110251721,0.0,0.019382932891026442,0.0,0.036890181673942875
QUANT AI Lab,Remote,data scientist,junior,0.0,0.016413675438116445,0.055884433520349885,0.05681599850461322,0.0,0.0,0.0,0.017125983874876197,0.0566338243823809,0.0,0.0,0.0,0.009965543632993196,0.01376081993858122,0.0,0.0,0.0,0.019999310083202288,0.016087516948598994,0.018877941460793635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04454856406128236,0.027956455697971862,0.011561615748499204,0.0,0.0,0.0,0.017125983874876197,0.0,0.014809623249990944,0.0,0.03097000911720882,0.0,0.0,0.0,0.00799067283200433,0.0,0.01376081993858122,0.023571898275184713,0.0,0.013868517318142173,0.018877941460793635,0.008319113336522334,0.009800199107339482,0.0,0.011561615748499204,0.018877941460793635,0.011002207658777805
Oxford Global Resources,Remote,data scientist,senior,0.0,0.0,0.0,0.03536244278701476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037519756607990916,0.0,0.0,0.0,0.0554543117897628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036870210409663096,0.0,0.0,0.0,0.0,0.0,0.019893672084531817,0.0,0.0,0.0,0.0,0.0,0.0,0.02071136138723856,0.02439868976035026,0.0,0.0,0.0,0.0
The Knot Worldwide,Remote,data scientist,senior,0.0,0.0,0.0,0.015585743913487464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021944813686793477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012220545787228606,0.015338009388393237,0.0,0.01571327884442604,0.0,0.0,0.0,0.0194474859596234,0.0,0.0,0.0,0.0,0.0,0.0,0.008767993785832626,0.0,0.0,0.012932469013704848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,On-site,data scientist,junior,0.0,0.0,0.0,0.03365215182445384,0.0,0.019247793338200873,0.020995139973743523,0.0,0.0,0.0,0.08826769412129401,0.0,0.0,0.01630108469411152,0.018176009781620893,0.022362833317809135,0.0,0.0,0.0,0.0,0.01655862637959937,0.0,0.0,0.0,0.0,0.0,0.0,0.06596535662529793,0.01655862637959937,0.013695904630555797,0.0,0.0,0.0,0.0,0.020995139973743523,0.0,0.0,0.0,0.0,0.0,0.0,0.00946576113769485,0.0,0.01630108469411152,0.013961650246852378,0.0,0.03285732629215648,0.0,0.00985483217452412,0.011609328250854803,0.0,0.0,0.0,0.0
Grupo DISA,Remote,data scientist,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03325284688177542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02871760725309648,0.0,0.0,0.017113167750986247,0.0,0.0,0.0,0.0,0.0,0.03976151728352112,0.0,0.020638482702921405,0.0,0.07635441613233912,0.0,0.0,0.0,0.02643645662773358,0.0,0.02764207059717421,0.0,0.0,0.04154054833581216,0.02852808233995024,0.03516308148740024,0.0,0.02103893717842045,0.0,0.0,0.0,0.0,0.034988403725191596,0.0,0.020638482702921405,0.0,0.019639890945961476
DerbySoft,Hybrid,data scientist,senior,0.0,0.02225947310128884,0.0,0.05778843662428824,0.0,0.0,0.0,0.046450946204363304,0.0,0.0,0.0,0.0,0.013514812771501237,0.018661792261543485,0.0,0.0,0.015983563144678664,0.0,0.0,0.0,0.0,0.026002206768688415,0.0,0.0,0.0,0.0,0.0,0.030207358710175394,0.01895663088875448,0.0,0.019420435831214666,0.0,0.0,0.023225473102181652,0.02403563615822219,0.0,0.0,0.0,0.0,0.0,0.01577945624722567,0.010836583654636418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013290580116535534,0.0,0.0,0.0,0.0
Wallbox Chargers,On-site,data scientist,senior,0.0,0.0,0.0,0.019439254069915552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027277209198159846,0.0,0.0,0.0,0.0,0.0,0.0,0.025835899044777923,0.019130268217079287,0.013120189780559864,0.0,0.0,0.0,0.0,0.0,0.060968098988306046,0.0,0.015822950711712948,0.0,0.0,0.0,0.02343821180676522,0.0,0.0,0.0,0.0,0.040889289511830275,0.0,0.0,0.01093584366792684,0.0,0.0,0.0,0.0,0.018980121009296327,0.0,0.01138533948475444,0.026824636073990785,0.0,0.015822950711712948,0.0,0.01505735818347621
Keepler Data Tech,Remote,data scientist,senior,0.0,0.022466634238607334,0.0,0.0,0.0,0.0,0.0,0.0,0.05167932162135669,0.0,0.02549774489910647,0.0,0.0,0.0,0.021001897253986598,0.0,0.0,0.0,0.0,0.025839660810678344,0.0,0.013122100110153505,0.0,0.0,0.0,0.0,0.0,0.030488488041373506,0.0,0.015825254569470256,0.0,0.0,0.0,0.02344162446392837,0.0,0.0,0.0,0.0,0.020447621542879497,0.0,0.015926310132201655,0.010937435951738255,0.0,0.0,0.016132316581221683,0.0,0.018982884558258757,0.0,0.02277399443236653,0.013414270901130282,0.0,0.0,0.0,0.0
Scopely,Remote,data scientist,senior,0.0,0.0,0.0,0.017304268775213853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016764357438174515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011679218221443218,0.0,0.0,0.0,0.0,0.0,0.02713603021528065,0.0,0.0,0.0,0.0,0.0,0.020864026739705964,0.0,0.0,0.02765035915578174,0.0,0.0,0.0,0.0,0.009734775698332575,0.0,0.0,0.04307531054965197,0.0,0.0,0.022998379439467358,0.0,0.011939262451947836,0.0,0.0,0.0,0.0
Babel,Remote,data scientist,junior,0.0,0.04205538230632273,0.0,0.07278743104296354,0.0,0.0,0.0,0.0438804704007531,0.04836936420994342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051242552868968234,0.0,0.0,0.0,0.024563311572768712,0.051242552868968234,0.0,0.0,0.0,0.0,0.05707152245877276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03794545407816637,0.0,0.0,0.0,0.0,0.029812523505982923,0.04094766002918507,0.0,0.0,0.0,0.0,0.0,0.0,0.021315365539920993,0.02511022724259139,0.0,0.0,0.0,0.0
ClearPeaks,Remote,data scientist,unknown,0.0,0.0,0.07959306936227636,0.0,0.0,0.023141587878240492,0.0,0.02439157984761323,0.02688679493474327,0.0,0.026531023120758786,0.0,0.01419336576660092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027307728020103787,0.028483897471562426,0.0,0.0,0.023868948683821868,0.0,0.04758601894069883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05529452444540468,0.0,0.011380667869477154,0.0,0.0,0.0,0.0,0.0,0.0,0.011848447288731054,0.013957874817332613,0.0,0.0,0.0,0.0
Babel,Remote,data scientist,senior,0.0,0.04345568307997152,0.0,0.03760550210398116,0.0,0.0,0.0,0.045341540382300004,0.04997989904305324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052948755083550576,0.0,0.0,0.0,0.025381186059039947,0.052948755083550576,0.0,0.0,0.0,0.0,0.029485904738607533,0.0,0.03060971393966129,0.0,0.0,0.0,0.0,0.0,0.03920890826139281,0.0,0.0,0.0,0.0,0.06161035768757818,0.04231107742961028,0.0,0.0,0.0,0.0,0.0,0.0,0.02202509450252444,0.05189262431011437,0.0,0.0,0.0,0.0
Accenture España,On-site,data scientist,senior,0.0,0.0,0.07314762500952648,0.0,0.0,0.0,0.0,0.016812262836248548,0.018532127319807534,0.0,0.01828690625238162,0.0,0.00978299057666233,0.013508743400670141,0.0,0.0,0.0,0.0,0.0,0.0,0.01372216874073283,0.009411130886212328,0.0,0.0,0.0,0.032904062910595715,0.0,0.010933126141068924,0.01372216874073283,0.011349825165994106,0.01405790401566505,0.0,0.0,0.0,0.017398716949731923,0.0,0.0,0.015201343675307311,0.0,0.019056290822270786,0.02284460382566094,0.00784429629688055,0.0,0.027017486801340283,0.011570049120888362,0.0,0.0,0.0,0.0,0.01924134980435988,0.0,0.0,0.0,0.0
"Solera, Inc.",Remote,data scientist,unknown,0.0,0.0,0.042967470204732454,0.01638139350117596,0.0,0.0,0.02044027682486801,0.0,0.0,0.0,0.0,0.0,0.011493205857638498,0.0,0.0,0.0,0.0,0.0,0.0,0.04354364907078988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05137761032156869,0.016121012170523943,0.0,0.01651543906874378,0.0,0.025633888302607752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018431196767873845,0.0,0.015870276840733423,0.0,0.0,0.0,0.02177182453539494,0.0,0.0,0.0,0.0,0.0,0.0
Premier Research,Remote,data scientist,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021131240444235283,0.0,0.0,0.04117379381845405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016662880724115415,0.0954989668491935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zurich Insurance,Unknown,data scientist,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531982308791029,0.0,0.0,0.0,0.02426671433021486,0.014733506910070157,0.020344613713002446,0.0,0.0,0.03484975219727101,0.0,0.0,0.0,0.020666039323909098,0.014173473934888565,0.0,0.0,0.0,0.024777302730881395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021895211593563668,0.0,0.0,0.022085933542316052,0.0,0.0172023639236716,0.011813769295703214,0.0,0.020344613713002446,0.0,0.0,0.020503838351857512,0.08372998740570346,0.012299350476326623,0.014489054143520022,0.0,0.017093211549255506,0.0,0.0
